Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2022-23,DeprivationDecileAtBooking,Provider,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,02,Deliveries,660
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,03,Deliveries,420
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,04,Deliveries,380
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,05,Deliveries,310
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,06,Deliveries,365
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,07,Deliveries,285
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,08,Deliveries,310
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,09,Deliveries,215
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,640
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,90
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,02,Deliveries,890
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,03,Deliveries,590
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,04,Deliveries,460
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,05,Deliveries,395
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,06,Deliveries,430
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,07,Deliveries,455
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,08,Deliveries,370
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,09,Deliveries,340
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,01 - Most deprived,Deliveries,1070
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,10 - Least deprived,Deliveries,550
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,02,Deliveries,295
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,03,Deliveries,275
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,04,Deliveries,365
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,05,Deliveries,290
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,06,Deliveries,250
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,07,Deliveries,250
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,08,Deliveries,240
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,09,Deliveries,115
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,01 - Most deprived,Deliveries,330
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,10 - Least deprived,Deliveries,60
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,02,Deliveries,1185
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,03,Deliveries,965
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,04,Deliveries,590
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,05,Deliveries,575
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,06,Deliveries,195
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,07,Deliveries,470
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,08,Deliveries,400
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,09,Deliveries,205
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,01 - Most deprived,Deliveries,950
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,10 - Least deprived,Deliveries,60
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,15
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,02,Deliveries,1835
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,03,Deliveries,970
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,04,Deliveries,505
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,05,Deliveries,500
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,06,Deliveries,250
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,07,Deliveries,140
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,08,Deliveries,65
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,09,Deliveries,35
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,01 - Most deprived,Deliveries,3020
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10 - Least deprived,Deliveries,15
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,02,Deliveries,215
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,03,Deliveries,225
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,04,Deliveries,255
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,05,Deliveries,260
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,06,Deliveries,210
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,07,Deliveries,230
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,08,Deliveries,115
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,09,Deliveries,115
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,850
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,55
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,02,Deliveries,390
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,03,Deliveries,430
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,04,Deliveries,380
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,05,Deliveries,355
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,06,Deliveries,305
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,07,Deliveries,280
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,08,Deliveries,625
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,09,Deliveries,420
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,475
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,340
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,02,Deliveries,820
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,03,Deliveries,655
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,04,Deliveries,655
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,05,Deliveries,395
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,06,Deliveries,245
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,07,Deliveries,370
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,08,Deliveries,280
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,09,Deliveries,275
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,500
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,150
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,02,Deliveries,70
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,03,Deliveries,210
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,04,Deliveries,235
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,05,Deliveries,370
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,06,Deliveries,275
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,07,Deliveries,590
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,08,Deliveries,400
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,09,Deliveries,620
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,01 - Most deprived,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10 - Least deprived,Deliveries,1070
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,120
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,02,Deliveries,855
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,03,Deliveries,740
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,04,Deliveries,450
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,05,Deliveries,355
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,06,Deliveries,235
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,07,Deliveries,310
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,08,Deliveries,360
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,09,Deliveries,230
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,01 - Most deprived,Deliveries,1970
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,10 - Least deprived,Deliveries,90
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,02,Deliveries,395
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,03,Deliveries,360
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,04,Deliveries,480
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,05,Deliveries,480
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,06,Deliveries,480
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,07,Deliveries,425
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,08,Deliveries,340
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,09,Deliveries,285
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,01 - Most deprived,Deliveries,325
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10 - Least deprived,Deliveries,195
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,145
2022-23,DeprivationDecileAtBooking,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,125
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,02,Deliveries,30
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,03,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,04,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,05,Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,06,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,07,Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,08,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,09,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,20
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,02,Deliveries,1410
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,03,Deliveries,1565
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,04,Deliveries,1355
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,05,Deliveries,1085
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,06,Deliveries,1055
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,07,Deliveries,740
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,08,Deliveries,465
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,09,Deliveries,445
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,01 - Most deprived,Deliveries,840
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10 - Least deprived,Deliveries,210
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,5
2022-23,DeprivationDecileAtBooking,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,02,Deliveries,430
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,03,Deliveries,590
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,04,Deliveries,715
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,05,Deliveries,715
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,06,Deliveries,1085
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,07,Deliveries,995
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,08,Deliveries,815
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,09,Deliveries,805
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,01 - Most deprived,Deliveries,275
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,10 - Least deprived,Deliveries,700
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,"Resident Elsewhere in UK, Channel Islands or Isle of Man",Deliveries,0
2022-23,DeprivationDecileAtBooking,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2022-23,EthnicCategoryMotherGroup,National,National,ALL SUBMITTERS,Any other ethnic group,Deliveries,21305
