Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2020-21,GestationLengthBirthGroup37,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,<37 weeks,Babies,155
2020-21,GestationLengthBirthGroup37,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,>=37 weeks,Babies,1920
2020-21,GestationLengthBirthGroup37,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,315
2020-21,GestationLengthBirthGroup37,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,4405
2020-21,GestationLengthBirthGroup37,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,65
2020-21,GestationLengthBirthGroup37,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,<37 weeks,Babies,80
2020-21,GestationLengthBirthGroup37,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,>=37 weeks,Babies,875
2020-21,GestationLengthBirthGroup37,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,<37 weeks,Babies,200
2020-21,GestationLengthBirthGroup37,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,>=37 weeks,Babies,3140
2020-21,GestationLengthBirthGroup37,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,75
2020-21,GestationLengthBirthGroup37,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,<37 weeks,Babies,355
2020-21,GestationLengthBirthGroup37,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,>=37 weeks,Babies,3995
2020-21,GestationLengthBirthGroup37,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,475
2020-21,GestationLengthBirthGroup37,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,5470
2020-21,GestationLengthBirthGroup37,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,<37 weeks,Babies,250
2020-21,GestationLengthBirthGroup37,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,>=37 weeks,Babies,3420
2020-21,GestationLengthBirthGroup37,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Missing Value/Value outside reporting parameters,Babies,105
2020-21,GestationLengthBirthGroup37,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,<37 weeks,Babies,190
2020-21,GestationLengthBirthGroup37,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,>=37 weeks,Babies,2575
2020-21,GestationLengthBirthGroup37,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,1775
2020-21,GestationLengthBirthGroup37,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,<37 weeks,Babies,355
2020-21,GestationLengthBirthGroup37,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,>=37 weeks,Babies,5045
2020-21,GestationLengthBirthGroup37,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,<37 weeks,Babies,445
2020-21,GestationLengthBirthGroup37,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,>=37 weeks,Babies,6165
2020-21,GestationLengthBirthGroup37,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Missing Value/Value outside reporting parameters,Babies,560
2020-21,GestationLengthBirthGroup37,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,<37 weeks,Babies,125
2020-21,GestationLengthBirthGroup37,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,>=37 weeks,Babies,2185
2020-21,GestationLengthBirthGroup37,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,370
2020-21,GestationLengthBirthGroup37,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,4030
2020-21,GestationLengthBirthGroup37,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,25
2020-21,GestationLengthBirthGroup37,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,<37 weeks,Babies,170
2020-21,GestationLengthBirthGroup37,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,>=37 weeks,Babies,2640
2020-21,GestationLengthBirthGroup37,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,<37 weeks,Babies,505
2020-21,GestationLengthBirthGroup37,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,>=37 weeks,Babies,5300
2020-21,GestationLengthBirthGroup37,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,<37 weeks,Babies,375
2020-21,GestationLengthBirthGroup37,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,>=37 weeks,Babies,3305
2020-21,GestationLengthBirthGroup37,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RJN,EAST CHESHIRE NHS TRUST,<37 weeks,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RJN,EAST CHESHIRE NHS TRUST,>=37 weeks,Babies,15
2020-21,GestationLengthBirthGroup37,Provider,RJN,EAST CHESHIRE NHS TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,<37 weeks,Babies,100
2020-21,GestationLengthBirthGroup37,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,>=37 weeks,Babies,1320
2020-21,GestationLengthBirthGroup37,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,<37 weeks,Babies,475
2020-21,GestationLengthBirthGroup37,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,>=37 weeks,Babies,6825
2020-21,GestationLengthBirthGroup37,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,175
2020-21,GestationLengthBirthGroup37,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,2795
2020-21,GestationLengthBirthGroup37,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,170
2020-21,GestationLengthBirthGroup37,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,<37 weeks,Babies,230
2020-21,GestationLengthBirthGroup37,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,>=37 weeks,Babies,3100
2020-21,GestationLengthBirthGroup37,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,<37 weeks,Babies,555
2020-21,GestationLengthBirthGroup37,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,>=37 weeks,Babies,4885
2020-21,GestationLengthBirthGroup37,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,<37 weeks,Babies,75
2020-21,GestationLengthBirthGroup37,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,>=37 weeks,Babies,1260
2020-21,GestationLengthBirthGroup37,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,<37 weeks,Babies,365
2020-21,GestationLengthBirthGroup37,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,>=37 weeks,Babies,3940
2020-21,GestationLengthBirthGroup37,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RLQ,WYE VALLEY NHS TRUST,<37 weeks,Babies,100
2020-21,GestationLengthBirthGroup37,Provider,RLQ,WYE VALLEY NHS TRUST,>=37 weeks,Babies,1230
2020-21,GestationLengthBirthGroup37,Provider,RLQ,WYE VALLEY NHS TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,<37 weeks,Babies,105
2020-21,GestationLengthBirthGroup37,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,>=37 weeks,Babies,1485
2020-21,GestationLengthBirthGroup37,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,410
2020-21,GestationLengthBirthGroup37,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,4500
2020-21,GestationLengthBirthGroup37,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RMC,BOLTON NHS FOUNDATION TRUST,<37 weeks,Babies,435
2020-21,GestationLengthBirthGroup37,Provider,RMC,BOLTON NHS FOUNDATION TRUST,>=37 weeks,Babies,4950
2020-21,GestationLengthBirthGroup37,Provider,RMC,BOLTON NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,<37 weeks,Babies,170
2020-21,GestationLengthBirthGroup37,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,>=37 weeks,Babies,2035
2020-21,GestationLengthBirthGroup37,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,100
2020-21,GestationLengthBirthGroup37,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,1125
2020-21,GestationLengthBirthGroup37,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,285
2020-21,GestationLengthBirthGroup37,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,4370
2020-21,GestationLengthBirthGroup37,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,<37 weeks,Babies,265
2020-21,GestationLengthBirthGroup37,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,>=37 weeks,Babies,4090
2020-21,GestationLengthBirthGroup37,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,<37 weeks,Babies,330
2020-21,GestationLengthBirthGroup37,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,>=37 weeks,Babies,3720
2020-21,GestationLengthBirthGroup37,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,<37 weeks,Babies,180
2020-21,GestationLengthBirthGroup37,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,>=37 weeks,Babies,2385
2020-21,GestationLengthBirthGroup37,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,<37 weeks,Babies,75
2020-21,GestationLengthBirthGroup37,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,>=37 weeks,Babies,945
2020-21,GestationLengthBirthGroup37,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,<37 weeks,Babies,55
2020-21,GestationLengthBirthGroup37,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,>=37 weeks,Babies,900
2020-21,GestationLengthBirthGroup37,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,<37 weeks,Babies,130
2020-21,GestationLengthBirthGroup37,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,>=37 weeks,Babies,1985
2020-21,GestationLengthBirthGroup37,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,255
2020-21,GestationLengthBirthGroup37,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,3525
2020-21,GestationLengthBirthGroup37,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,<37 weeks,Babies,390
2020-21,GestationLengthBirthGroup37,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,>=37 weeks,Babies,3660
2020-21,GestationLengthBirthGroup37,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,<37 weeks,Babies,690
2020-21,GestationLengthBirthGroup37,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,>=37 weeks,Babies,7075
2020-21,GestationLengthBirthGroup37,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,<37 weeks,Babies,390
2020-21,GestationLengthBirthGroup37,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,>=37 weeks,Babies,5685
2020-21,GestationLengthBirthGroup37,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,<37 weeks,Babies,205
2020-21,GestationLengthBirthGroup37,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,>=37 weeks,Babies,2750
2020-21,GestationLengthBirthGroup37,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,<37 weeks,Babies,425
2020-21,GestationLengthBirthGroup37,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,>=37 weeks,Babies,4940
2020-21,GestationLengthBirthGroup37,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,15
2020-21,GestationLengthBirthGroup37,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,<37 weeks,Babies,125
2020-21,GestationLengthBirthGroup37,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,>=37 weeks,Babies,1560
2020-21,GestationLengthBirthGroup37,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,<37 weeks,Babies,540
2020-21,GestationLengthBirthGroup37,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,>=37 weeks,Babies,6595
2020-21,GestationLengthBirthGroup37,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Babies,10
2020-21,GestationLengthBirthGroup37,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",<37 weeks,Babies,175
2020-21,GestationLengthBirthGroup37,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",>=37 weeks,Babies,1945
2020-21,GestationLengthBirthGroup37,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,<37 weeks,Babies,815
2020-21,GestationLengthBirthGroup37,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,>=37 weeks,Babies,8310
2020-21,GestationLengthBirthGroup37,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,380
2020-21,GestationLengthBirthGroup37,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,3855
2020-21,GestationLengthBirthGroup37,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,475
2020-21,GestationLengthBirthGroup37,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,5115
2020-21,GestationLengthBirthGroup37,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,20
2020-21,GestationLengthBirthGroup37,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,30
2020-21,GestationLengthBirthGroup37,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,450
2020-21,GestationLengthBirthGroup37,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5045
2020-21,GestationLengthBirthGroup37,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,<37 weeks,Babies,175
2020-21,GestationLengthBirthGroup37,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,>=37 weeks,Babies,2890
2020-21,GestationLengthBirthGroup37,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,<37 weeks,Babies,565
2020-21,GestationLengthBirthGroup37,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,>=37 weeks,Babies,7180
2020-21,GestationLengthBirthGroup37,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,490
2020-21,GestationLengthBirthGroup37,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,6415
2020-21,GestationLengthBirthGroup37,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,265
2020-21,GestationLengthBirthGroup37,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,3030
2020-21,GestationLengthBirthGroup37,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,<37 weeks,Babies,110
2020-21,GestationLengthBirthGroup37,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,>=37 weeks,Babies,1555
2020-21,GestationLengthBirthGroup37,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,<37 weeks,Babies,375
2020-21,GestationLengthBirthGroup37,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,>=37 weeks,Babies,3940
2020-21,GestationLengthBirthGroup37,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,<37 weeks,Babies,185
2020-21,GestationLengthBirthGroup37,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,>=37 weeks,Babies,2485
2020-21,GestationLengthBirthGroup37,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,0
2020-21,GestationLengthBirthGroup37,Provider,RVJ,NORTH BRISTOL NHS TRUST,<37 weeks,Babies,430
2020-21,GestationLengthBirthGroup37,Provider,RVJ,NORTH BRISTOL NHS TRUST,>=37 weeks,Babies,5150
2020-21,GestationLengthBirthGroup37,Provider,RVJ,NORTH BRISTOL NHS TRUST,Missing Value/Value outside reporting parameters,Babies,20
2020-21,GestationLengthBirthGroup37,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,<37 weeks,Babies,265
2020-21,GestationLengthBirthGroup37,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,>=37 weeks,Babies,3550
2020-21,GestationLengthBirthGroup37,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,<37 weeks,Babies,475
2020-21,GestationLengthBirthGroup37,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,>=37 weeks,Babies,5430
2020-21,GestationLengthBirthGroup37,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,<37 weeks,Babies,190
2020-21,GestationLengthBirthGroup37,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,>=37 weeks,Babies,2265
2020-21,GestationLengthBirthGroup37,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Missing Value/Value outside reporting parameters,Babies,5
2020-21,GestationLengthBirthGroup37,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,<37 weeks,Babies,30
2020-21,GestationLengthBirthGroup37,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,>=37 weeks,Babies,230
2020-21,GestationLengthBirthGroup37,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Missing Value/Value outside reporting parameters,Babies,345
