Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2021-22,FolicAcidSupplement,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,515
2021-22,FolicAcidSupplement,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,155
2021-22,FolicAcidSupplement,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1620
2021-22,FolicAcidSupplement,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,55
2021-22,FolicAcidSupplement,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,930
2021-22,FolicAcidSupplement,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,15
2021-22,FolicAcidSupplement,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,285
2021-22,FolicAcidSupplement,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1735
2021-22,FolicAcidSupplement,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,310
2021-22,FolicAcidSupplement,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1205
2021-22,FolicAcidSupplement,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,20
2021-22,FolicAcidSupplement,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,325
2021-22,FolicAcidSupplement,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2530
2021-22,FolicAcidSupplement,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,370
2021-22,FolicAcidSupplement,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,1570
2021-22,FolicAcidSupplement,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,25
2021-22,FolicAcidSupplement,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Not taking folic acid supplement,Deliveries,425
2021-22,FolicAcidSupplement,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Started taking once pregnancy confirmed,Deliveries,2645
2021-22,FolicAcidSupplement,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,15
2021-22,FolicAcidSupplement,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,40
2021-22,FolicAcidSupplement,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,3095
2021-22,FolicAcidSupplement,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,355
2021-22,FolicAcidSupplement,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,210
2021-22,FolicAcidSupplement,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1950
2021-22,FolicAcidSupplement,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,55
2021-22,FolicAcidSupplement,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,830
2021-22,FolicAcidSupplement,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,20
2021-22,FolicAcidSupplement,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,245
2021-22,FolicAcidSupplement,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2280
2021-22,FolicAcidSupplement,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,25
2021-22,FolicAcidSupplement,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,1230
2021-22,FolicAcidSupplement,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,35
2021-22,FolicAcidSupplement,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Not taking folic acid supplement,Deliveries,335
2021-22,FolicAcidSupplement,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Started taking once pregnancy confirmed,Deliveries,2355
2021-22,FolicAcidSupplement,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,110
2021-22,FolicAcidSupplement,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,70
2021-22,FolicAcidSupplement,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,70
2021-22,FolicAcidSupplement,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1790
2021-22,FolicAcidSupplement,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,80
2021-22,FolicAcidSupplement,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,565
2021-22,FolicAcidSupplement,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,20
2021-22,FolicAcidSupplement,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,365
2021-22,FolicAcidSupplement,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2330
2021-22,FolicAcidSupplement,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,15
2021-22,FolicAcidSupplement,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1075
2021-22,FolicAcidSupplement,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,525
2021-22,FolicAcidSupplement,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,95
2021-22,FolicAcidSupplement,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2770
2021-22,FolicAcidSupplement,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,320
2021-22,FolicAcidSupplement,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,30
2021-22,FolicAcidSupplement,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,445
2021-22,FolicAcidSupplement,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,4940
2021-22,FolicAcidSupplement,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,45
2021-22,FolicAcidSupplement,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,3300
2021-22,FolicAcidSupplement,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,170
2021-22,FolicAcidSupplement,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,745
2021-22,FolicAcidSupplement,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,4710
2021-22,FolicAcidSupplement,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,615
2021-22,FolicAcidSupplement,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,10
2021-22,FolicAcidSupplement,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Not taking folic acid supplement,Deliveries,105
2021-22,FolicAcidSupplement,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Started taking once pregnancy confirmed,Deliveries,1270
2021-22,FolicAcidSupplement,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,1220
2021-22,FolicAcidSupplement,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,485
2021-22,FolicAcidSupplement,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,5010
2021-22,FolicAcidSupplement,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,195
2021-22,FolicAcidSupplement,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,25
2021-22,FolicAcidSupplement,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,145
2021-22,FolicAcidSupplement,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1400
2021-22,FolicAcidSupplement,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2021-22,FolicAcidSupplement,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,2250
2021-22,FolicAcidSupplement,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,80
2021-22,FolicAcidSupplement,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Not taking folic acid supplement,Deliveries,1465
2021-22,FolicAcidSupplement,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Deliveries,4465
2021-22,FolicAcidSupplement,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,265
2021-22,FolicAcidSupplement,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Has been taking prior to becoming pregnant,Deliveries,470
2021-22,FolicAcidSupplement,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Not taking folic acid supplement,Deliveries,125
2021-22,FolicAcidSupplement,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Started taking once pregnancy confirmed,Deliveries,1755
2021-22,FolicAcidSupplement,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Missing value / Value outside reporting parameters,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1075
2021-22,FolicAcidSupplement,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,30
2021-22,FolicAcidSupplement,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,1010
2021-22,FolicAcidSupplement,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,4655
2021-22,FolicAcidSupplement,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,145
2021-22,FolicAcidSupplement,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,2220
2021-22,FolicAcidSupplement,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,10
2021-22,FolicAcidSupplement,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,205
2021-22,FolicAcidSupplement,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1990
2021-22,FolicAcidSupplement,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,205
2021-22,FolicAcidSupplement,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1100
2021-22,FolicAcidSupplement,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,385
2021-22,FolicAcidSupplement,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2405
2021-22,FolicAcidSupplement,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,530
2021-22,FolicAcidSupplement,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,2255
2021-22,FolicAcidSupplement,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,110
2021-22,FolicAcidSupplement,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,285
2021-22,FolicAcidSupplement,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,3080
2021-22,FolicAcidSupplement,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,90
2021-22,FolicAcidSupplement,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1130
2021-22,FolicAcidSupplement,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,320
2021-22,FolicAcidSupplement,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2080
2021-22,FolicAcidSupplement,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,20
2021-22,FolicAcidSupplement,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,8230
2021-22,FolicAcidSupplement,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,535
2021-22,FolicAcidSupplement,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5765
2021-22,FolicAcidSupplement,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,10
2021-22,FolicAcidSupplement,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,780
2021-22,FolicAcidSupplement,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1070
2021-22,FolicAcidSupplement,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,160
2021-22,FolicAcidSupplement,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1895
2021-22,FolicAcidSupplement,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,35
2021-22,FolicAcidSupplement,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,1635
2021-22,FolicAcidSupplement,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,10
2021-22,FolicAcidSupplement,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Not taking folic acid supplement,Deliveries,175
2021-22,FolicAcidSupplement,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Started taking once pregnancy confirmed,Deliveries,2440
2021-22,FolicAcidSupplement,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,235
2021-22,FolicAcidSupplement,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,955
2021-22,FolicAcidSupplement,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,65
2021-22,FolicAcidSupplement,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,655
2021-22,FolicAcidSupplement,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,2480
2021-22,FolicAcidSupplement,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,90
2021-22,FolicAcidSupplement,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,640
2021-22,FolicAcidSupplement,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,40
2021-22,FolicAcidSupplement,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,220
2021-22,FolicAcidSupplement,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,1775
2021-22,FolicAcidSupplement,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RVJ,NORTH BRISTOL NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,2250
2021-22,FolicAcidSupplement,Provider,RVJ,NORTH BRISTOL NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,30
2021-22,FolicAcidSupplement,Provider,RVJ,NORTH BRISTOL NHS TRUST,Not taking folic acid supplement,Deliveries,435
2021-22,FolicAcidSupplement,Provider,RVJ,NORTH BRISTOL NHS TRUST,Started taking once pregnancy confirmed,Deliveries,2785
2021-22,FolicAcidSupplement,Provider,RVJ,NORTH BRISTOL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,715
2021-22,FolicAcidSupplement,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,5
2021-22,FolicAcidSupplement,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Not taking folic acid supplement,Deliveries,255
2021-22,FolicAcidSupplement,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Deliveries,2775
2021-22,FolicAcidSupplement,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,FolicAcidSupplement,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,1820
2021-22,FolicAcidSupplement,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,10
2021-22,FolicAcidSupplement,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,405
2021-22,FolicAcidSupplement,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,3715
2021-22,FolicAcidSupplement,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,205
2021-22,FolicAcidSupplement,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Has been taking prior to becoming pregnant,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,0
2021-22,FolicAcidSupplement,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Not taking folic acid supplement,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Started taking once pregnancy confirmed,Deliveries,0
2021-22,FolicAcidSupplement,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2775
2021-22,FolicAcidSupplement,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,445
2021-22,FolicAcidSupplement,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Not Stated (Person asked but declined to provide a response),Deliveries,10
2021-22,FolicAcidSupplement,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Not taking folic acid supplement,Deliveries,180
2021-22,FolicAcidSupplement,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Started taking once pregnancy confirmed,Deliveries,1295
2021-22,FolicAcidSupplement,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,105
2021-22,FolicAcidSupplement,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Deliveries,895
